Date / Time,City,State,Shape,Duration,Summary,Posted
4/12/2020 11:14,Boise,ID,,,MADAR Node 111,6/25/2020
4/12/2020 9:38,Lad Cruces,NM,Circle,32 minutes,((Starlink satellites?)),6/25/2020
4/12/2020 7:07,Newington,CT,,,MADAR Node 106,6/25/2020
4/12/2020 6:34,Woodbine,GA,,,MADAR Node 154,6/25/2020
4/12/2020 5:33,Oregon City,OR,Light,at least 15 minutes,"East to West dozens,one after a other, lined up and at times multiples side to side, grid pattern. ((Starlink satellites?))",6/25/2020
4/12/2020 5:30,Graham,WA,Other,5-6 minutes,Taking dog outside. Looked up and saw a long line of single almost evenly spaced bright white lights moving across the sky. No sound. N,6/25/2020
4/12/2020 5:20,Ferndale,WA,Light,15 minutes,Line of lights (like satellites but many!) ((Starlink satellites?)),6/25/2020
4/12/2020 5:15,Longview,WA,Unknown,30 minutes,Long period of flashing lights traveling in a signle file line formation. ((Starlink satellites?)),6/25/2020
4/12/2020 5:00,Canby,OR,Formation,5:57,Fleet of 39+ Flying White Dot's. ((Starlink satellites?)),6/25/2020
4/12/2020 5:00,Surrey (Canada),BC,Circle,15 minutes,I noticed at first 3 lights flying above me at slow speed. Then i noticed 8 more behind them. ((Starlink satellites?)),6/25/2020
4/12/2020 5:00,Cloverdale,OR,Circle,30 minw,"50 Moving Lights over the ocean at Cape Kiwanda, OR. ((Starlink satellites?))",6/25/2020
4/12/2020 4:30,Eigene,OR,Formation,1 hr,4:30 AM I observed what I thought a satelite. I watched it cross the sky at satelite pace; traveling NW to SE. ((Starlink satellites?)),6/25/2020
4/12/2020 2:45,Oakley,UT,Light,30 seconds,Bright light shined in bedroom window illuminating the room removing shadows before shrinking to a single point and disappearing.,6/25/2020
4/12/2020 2:00,Miami,FL,Changing,30 secconds,Red-Orange fireball over Miami,6/25/2020
4/12/2020 1:00,Phoenix,AZ,Other,5-7 minutes,Star looking ufo in sky starts to move then dim out and get brighter,6/25/2020
4/11/2020 22:30,Perth Amboy,NJ,Light,30min,"The object was bright white at times stem like branches, object moved in various vertical and horizontal movements very slow.",6/25/2020
4/11/2020 22:15,Rincon,GA,Cylinder,1 minute,We saw 2 cylindrical objects move through the sky in an odd manner. It could not have been a plane or a comet.,6/25/2020
4/11/2020 22:00,Malden,MA,Circle,1 hour,I see and film rotating circular lights out through my window towards the South East horizon.,6/25/2020
4/11/2020 22:00,Wilmington,OH,Sphere,5-7 minutes,"Went outside to look at a plane flying over our area we had been tracking on a flight radar app, caught eye ((Starlink satellites?))",6/25/2020
4/11/2020 22:00,Ellington,CT,Light,5-10 minutes,30+ lights moving in formation moving across Ellington sky!,6/25/2020
4/11/2020 22:00,Oxford,OH,Light,15 min,Light moving. ((Starlink satellites?)),6/25/2020
4/11/2020 21:30,Kennewick,WA,Circle,5 seconds,Two objects chasing each other around night sky,5/7/2020
4/11/2020 21:20,Vancouver,WA,Unknown,multiple days,"Strange light above washington that doesn't move at all, ((NUFORC Note: Venus?? PD))",6/25/2020
4/11/2020 21:09,Quakertown,PA,Circle,54,Same as previous report second sighting of same object,6/25/2020
4/11/2020 21:05,Hanceville,AL,Light,5,"13 lights, straight trajectory, 30 sec apart, then disappeared. ((Starlink satellites?))",6/25/2020
4/11/2020 20:30,Ansonia,CT,Cigar,30min,"Sigle line formation one by one going towar the same directions, after zig zag formation. After desapear",6/25/2020
4/11/2020 20:28,Las Vegas,NV,Oval,Still happening,This is my 3rd report. It’s been in the sky for 5 days now and I’ve had no contact or confirmation from any of ur staff. I have binocul,6/25/2020
4/11/2020 20:25,Natick,MA,Light,5 minutes,16 lights (like stars) making a line flying over Natick Massachusetts ((Starlink satellites?)),6/25/2020
4/11/2020 20:15,Bourne,MA,Light,10 minutes,Series of lights moving west to east over cape cod. ((Starlink satellites?)),6/25/2020
4/11/2020 20:00,Junction City,OR,Sphere,45 minutes,"Looked metallic gray and was tilted at about a 45 degree angle, bottom visible. ((NUFORC Note: Possibly Sirius?? PD))",6/25/2020
4/11/2020 16:00,Medford,OR,Oval,30 minutes,"Pinkish reddish, shape was oval, hovered",6/25/2020
4/11/2020 13:09,Littlerock,CA,,,MADAR Node 56,6/25/2020
4/11/2020 10:04,Monroe township,NJ,Circle,3 hours,There was an inner red light with a larger outer blue light that was much taller,6/25/2020
4/11/2020 9:45,Spiceland,IN,Light,30 mins,Lights crossing the night sky one after another... Then disappearing. All in a straight line. ((Starlink satellites?)),6/25/2020
4/11/2020 9:15,Byron,NY,Light,2 minutes,Watch 1 object move drifrent directions at a speed that no air craft could possibly do.,6/25/2020
4/11/2020 1:30,SÃO PAULO (Brazil),,Light,30 MINUTES,Two vertical red lights in São Paulo city centre with explosive sound,6/25/2020
4/11/2020 0:58,Frackville,PA,Cigar,3-3 1/2,This was the best encounter.,6/25/2020
4/11/2020 0:30,Patterson,AR,Circle,3 minutes,"Saw five round crafts, six lights on bottom and one red light on center of bottom.",6/25/2020
4/11/2020 0:07,Woodland,CA,Circle,45-1hr,Ring camera caught object hovering and flying away.,6/25/2020
4/11/2020,,,,,Bright orange air craft flying in a V and then a t shape pattern as they joined up and flew quickly out of my range.,5/1/2020
4/10/2020 23:15,Pleasant City,OH,Light,>1 hour,Bright Stationary light seen that last for over an hour. ((Venus?)),6/25/2020
4/10/2020 23:00,Clifton Heights,PA,Light,30 minutes,Strange clusters of hovering white lights sometimes 3-5 of them seen nightly in the sky in Delaware County PA,6/25/2020
4/10/2020 22:50,Vukovar (Croatia),,Light,2 minutes,"10.4.2020 I went smoke outside then I saw light on the sky above Vukovar. At first light had weak shine and it was moving, when it reac",5/7/2020
4/10/2020 22:20,Portland,,Light,90 seconds,"2 lights (white with slight amber pulses) moving swiftly, turning suddenly and sharp. In sw sky in Portland Oregon",5/15/2020
4/10/2020 22:15,Clifton park,NY,Circle,2 hours,Bright circle hovering over Clifton park. ((NUFORC Note: Possibly Venus?? PD)),6/25/2020
4/10/2020 22:00,Rocky Hill,CT,Circle,45 min,"noticed large circular object in sky at 22:00 hrs was stationary. round, spikes with white lights around bottom. upper part like two",6/25/2020
4/10/2020 22:00,rocky hill,CT,Circle,45 min,"noticed large circular object in sky at 22:00 hrs was stationary. round, spikes with white lights around bottom.",5/15/2020
4/10/2020 22:00,Reading,PA,Circle,1.5 hours,"Tonight I saw a bright light or cluster of bright lights hover for over an hour silently at about 2,000 feet above the city below our m",6/25/2020
4/10/2020 22:00,Toronto (Canada),ON,Light,15 min,Saw multiple (15) lights following eachother on the same trajectory. ((Starlink satellites)),6/25/2020
4/10/2020 21:38,Bend,OR,Unknown,30 min,"I've never been a believer, but maybe… ((Starlink satellites))",6/25/2020
4/10/2020 21:35,Twentynine Palms,CA,Light,5 mins,"About 10mi southeast of Marine base, two lights(UFO) slowly alternating red, green. White lights were coming down like spot lights. No",6/25/2020
4/10/2020 21:30,Mayflower,AR,Light,30 min,There were a string of disappearing lights. ((Starlink satellites)),5/15/2020
4/10/2020 21:30,Madison,CT,Light,5 minutes,"multiple repeated lights like aircraft or satellites on same pathway, ((Starlink satellites))",6/25/2020
4/10/2020 21:30,London (Canada),ON,Circle,15 minutes,They followed in formation. ((Starlink satellites)),5/15/2020
4/10/2020 21:30,madison,CT,Light,5 minutes,multiple repeated lights like aircraft or satellites on same pathway. ((Star;oml satellites)),5/7/2020
4/10/2020 21:30,Stockbridge,MA,Light,five miniutes,Fifteen lights seen at same time. ((Starlink satellites?)),6/25/2020
4/10/2020 21:20,Bellwood,PA,Light,10 min,line of lights in sky over central pennsylvania ((Star;oml satellites)),5/7/2020
4/10/2020 21:15,Hamilton (Canada),ON,Light,10 minutes,Convoy traveling across the sky. ((Starlink satellites)),6/25/2020
4/10/2020 21:15,Ashburn,VA,Light,15 minutes,"many small bright dots flying in a line with a same distance from each other, disappearing isame location. ((Starlink satellites))",6/25/2020
4/10/2020 21:00,Shady Side,MD,Light,20 minutes,20 bright light Objects traveling high in the sky then disappearing in the handle of the Big Dipper. ((Starlink satellites)),6/25/2020
4/10/2020 21:00,Cardiff,CA,Sphere,3 hours,There were 3 glowing objects in the sky bouncing around for about 3 hours.,5/15/2020
4/10/2020 21:00,Watervliet,NY,Circle,20 minutes,Several flying objects observed in Albany county,6/25/2020
4/10/2020 21:00,Norwalk,CT,Unknown,40 minutes,Yellow orange lights moving in the sky of Connecticut USA,6/25/2020
4/10/2020 10:15,Dubach,LA,Light,3 minutes,I saw a string of lights in the sky with a bright light pulsing down the line fly from 100ft away to over horizon in seconds.,6/25/2020
4/10/2020 9:00,Silver Spring,MD,Oval,20 minutes,My friend and I watch them for about 20 minutes. they would go across the sky and uniform spacing. ((Starlink satellites?)),6/25/2020
4/10/2020 6:32,St. Louis,MO,,,MADAR Node 70,6/25/2020
4/10/2020 6:30,Pflugerville,TX,Triangle,5 minutes,"Large craft lights made it appear triangular, with a opening another craft entered the opening and closed, then was gone.",5/7/2020
4/10/2020 6:05,Stanwood,WA,Light,9 mins,20 plus dots of light moving rapidly south In the early morning before dawn sky. ((Starlink satellites)),5/7/2020
4/10/2020 5:45,Seattle,WA,Circle,2 minutes,"It was a clear early morning. Saw Jupiter, Mars and Saturn in the South East. ((Starlink satellites))",5/7/2020
4/10/2020 5:30,Arlington,WA,Light,20 minutes,14 bright lights flying in trail. ((Starlink satellites)),5/7/2020
4/10/2020 1:20,Louisville,KY,Light,30 seconds,No structure just a silent ball of light.,6/25/2020
4/10/2020 0:00,Langenfeld (Germany),,Other,20 minutes,"At around 22:21 I saw a light in the shape of like a star,, however I thought plain at first but then it zig zagd ((Venus??))",5/7/2020
4/10/2020 0:00,Boaz,AL,Other,>30 minutes,"These Orbs had Green lights and White blinking lights.They moved and hovered!They were at approx 30,000 feet high moving from East to W",5/1/2020
4/10/2020,Indian Rocks Beach,FL,Light,1 hour,Watched a light hover way above night sky that swayed and dimmed in and out many times. Too high for a drone and longer than a drone wo,6/25/2020
4/9/2020 22:45,Temple,NH,Light,15 minutes,"I was looking out the window, towards Pack Monadnock mountain, and I saw a bright light low, thru the trees. I had my lower strength g",5/7/2020
4/9/2020 22:44,bronx,NY,Light,20 Minutes,A star like bright object in the sky that did not move for 20 minuets,5/7/2020
4/9/2020 22:30,Hartford,CT,Light,30 minutes,"It was a clear night in April, around 10:30PM. I saw a bright white “star like” thing in the sky. It was NOT moving.",6/25/2020
4/9/2020 21:45,Helena,MT,Formation,15 minutes,"I saw the ISS then looked further west and noticed four lights, about the intensity of stars, moving N to S. ((Starlink satellites))",5/7/2020
4/9/2020 21:25,Emmetsburg,IA,Other,20 seconds,Two lights at even distance,5/7/2020
4/9/2020 21:20,Waterloo,IA,Light,15 minutes,While looking towards North sky spotted small starlike light moving from west to east. ((Starlink satellites)),5/7/2020
4/9/2020 21:15,Auora,IL,Light,20 minutes,28 in line lights evacuating from Orion's Belt. ((Starlink satellites)),5/7/2020
4/9/2020 21:11,Lake Mills,WI,Other,2 hours,Spacecraft Working Venus,6/25/2020
4/9/2020 21:00,Canton,OH,Circle,1-2 hrs,Two bright orbs in sky. Flickering lights. No movement or sound . ((Venus??)),5/7/2020
4/9/2020 21:00,Buenos Aires (Argentina),,Cross,2 / 3 minutes,Winged cylinder-shaped like a cross in the dark night no lights,5/7/2020
4/9/2020 21:00,Davenport,WA,Circle,0.3,Bright target shaped object over “lake Rosevelt”,6/25/2020
4/9/2020 21:00,Rochester,MN,Rectangle,20 minutes,Brilliant white light. ((Venus)),5/7/2020
4/9/2020 20:50,Portland,OR,Light,20 seconds,A light. Moved in a non known manner,5/7/2020
4/9/2020 20:50,Roseville,CA,Light,10 min,Me & my GF seen the lights in sky 8 of them there was no light beam shinning from ground ((Starlink satellites)),5/7/2020
4/9/2020 20:00,Seattle Queene Anne,WA,Sphere,30 minutes,"It was very bright, like a UFO, and flashing, and definitely bigger than a star. We noticed some red flashes around the white glowing l",5/7/2020
4/9/2020 17:20,Tewantin (Queensland)(Australia),,Light,30 seconds,15-25lights very high altitude in one line formation with one hanging back looked liked a train in the sky (Starlink satellites?),9/4/2020
4/9/2020 17:00,Shallotte,NC,Cigar,20 seconds,((NUFORC Note: Source of report provides no information. PD))((anonymous)),5/1/2020
4/9/2020 16:00,North Stonington,CT,Sphere,3 hours,((HOAX??)) going to take out the garbage saw the ball of light flying towards me I ran back inside I thought I was going to be abducted,4/9/2020
4/9/2020 15:40,Anacortes,WA,Cylinder,15 seconds,Today I was laying flat on my back in my backyard practicing some breathing exercises and watching the thin wispy clouds blow with the,6/25/2020
4/9/2020 11:00,Powell River (Canada),BC,Disk,3 minutes,Observed two glimmering craft over Powell River that faded and disappeared as a Coast Guard or military aircraft approached.,6/25/2020
4/9/2020 10:15,54.690 163.771,AK,Changing,8 minutes,REPORT FROM ((name deleted)) 5-29-20 DATE OF OCCURRENCE 4-9-20 SIGHTING FROM AIRCRAFT: PA-31 NAVAJO DESCRIPT,6/25/2020
4/9/2020 8:40,Las Vegas,NV,Oval,Now,It’s here again for the 3rd damned night. I filed a previous report. ((NUFORC Note: Venus?? PD)),5/7/2020
4/9/2020 5:00,Prattville,AL,Sphere,5 minutes,"Two friends and I were out riding a few dirt roads near my house and looked up to see what appeared to be a partial rainbow in the sky,",6/25/2020
4/9/2020 2:00,Salt Lake City,UT,Light,1 second,Both myself and my boyfriend were looking over the security camera tape minutes after the light was caught on our surveillance camera.,4/9/2020
4/9/2020 1:00,Ludlow (area),MA,Unknown,>30 minutes,"I saw a UFO with flashing red and green lights, with no aircraft or towers nearby so it could only be a UFO, appeared to be moving too.",4/9/2020
4/9/2020 0:00,Saskatoon (Canada),SK,Changing,&gt;10 seconds,"Black ufo appears in sky after loud bang, and disappears after flying into a bright red shimmering portal.",6/25/2020
4/8/2020 23:55,ROCKFORD,IL,Light,5 minutes,2 identically shaped objects with multiple bright lights in night sky. There was a center light with lighted &quot;spokes&quot; on both,5/7/2020
4/8/2020 23:00,Hubbard,OH,Sphere,5 minutes,"Spotted in Southern sky hovering over Hubbard, OH. They were reddish orange in color, no sounds, no flashing lights",4/9/2020
4/8/2020 22:59,Quakertown,PA,Circle,10mins,Saw circular object in the sky holding steady which did not appear to be a star. I filmed it and watched it for a while until it starte,6/25/2020
4/8/2020 22:44,Boca raton,FL,Fireball,12 minutes,Fireball in the sky. Remained stationary for several minutes.,5/7/2020
4/8/2020 22:30,Junction City,OR,Oval,5 minutes,My wife took video of a orangish / pink object eratically moving in the sky above Eugene Oregon.,6/25/2020
4/8/2020 22:02,Spout Springs,NC,Formation,6 minutes,2 Yellow-Orange-Red Spheres Floating Silently Overhead at Night,6/25/2020
4/8/2020 22:00,Newcastle upon Tyne,,Sphere,45 seconds,"Silver/grey seemed to be slightly illuminated. It moved quickly but not in a streat line, sort of side to side then disappeard in to th",4/9/2020
4/8/2020 21:45,Rochester,NY,Light,5-10 minutes,"Continuous line of 10-15 satellite-like objects moving steadily and evenly-spaced across the sky. ((""Starlink"" satellites??))",4/9/2020
4/8/2020 21:40,Cuyahoga Falls,OH,Light,30minutes,"Continuously, multiple lights appeared and moved same path and disappeared one by one. ((""Starlink"" satellites??))",4/9/2020
4/8/2020 21:00,Ironwood,MI,Light,10 minutes,One very large object with two lights,4/9/2020
4/8/2020 20:30,Spirit lake,ID,Circle,5 minutes,Light train moving west to East. ((Starlink satellites?)),6/25/2020
4/8/2020 20:30,El Sobrante,CA,Circle,25 seconds,3 circular objects passing in front of moon in El Sobrante California.,4/9/2020
4/8/2020 19:45,Jaipur (India),,Light,5-10 minutes,One white star like light which was moving faster but i saw it for 5 - 10 minutes in sky in night time,6/25/2020
4/8/2020 17:08,Des Moines,WA,Oval,1 minute,Large silver oval object over Redondo Beach area Seattle Washington,4/9/2020
4/8/2020 15:30,Blenheim (New Zealand),,Disk,1 minute,Was fishing tryna get a good picture for facebook profile snapped a series of photos in a short period and got some interesting picture,8/6/2020
4/8/2020 11:00,Portland,ME,Other,20 second,"Today is June 8th 2020. Between 1030 and 1130am I was working on Forest Avenue in Portland Maine.

I noticed the sun had a rainbow al",6/25/2020
4/8/2020 11:00,Utica,NY,Circle,1min,9 orbs video over house Video Link https://ufostalker.com/sighting/107625,6/25/2020
4/8/2020 10:25,Milwaukie,OR,Light,1 hour,"I saw what I thought to be satatlights and then in about an hour. ((""Starlink"" satellites??))",4/9/2020
4/8/2020 3:29,Grand Junction,CO,,,MADAR Node 75,6/25/2020
4/8/2020,Bothell,WA,Sphere,20 minutes,There's a pulsating sphere in the Westen sky. Appears to slowly move North. Got video on two camera. ((NUFORC Note: Venus?? PD)),4/9/2020
4/7/2020 23:30,Wampum,PA,Disk,1 second,White glowing disc with light underneath!,4/9/2020
4/7/2020 23:30,Rohnert Park,CA,Light,,"Loud plane flying over, I looked up and saw the plane which was normal looking and then 2 very large bright lights glowing with 5 to 6",4/9/2020
4/7/2020 23:22,Burlington Co. (Presidential Lakes Estates),NJ,Light,10 seconds,Bright red orb from all sides. 10 seconds. Then disappeared. Have video,4/9/2020
4/7/2020 23:00,Mt. Charleston,NV,Oval,10 minutes,Large object seen 2 nights over Mt. Charleston Nevada. ((NUFORC Note: Venus?? PD)),4/9/2020
4/7/2020 22:35,Venice,FL,Oval,1.5 minutes,We were scanning the night sky observing the Easter Moon. The Moonrise was I the East sky. Scanning to the Southwest toward Venus a,4/9/2020
4/7/2020 22:20,Central City,NE,Light,the 7th and the 8th aroun,it was a light orb circle hovering for a lil bit then slowly headed towards the the platte river. ((anonymous)),5/1/2020
4/7/2020 22:00,Victor,MT,Other,10 minutes,"All 30 lights were evenly spaced out moving in the same direction, West to East. ((""Starlink"" satellites??))",4/9/2020
4/7/2020 22:00,New Westminster,BC,Circle,15 minutes,"Points of Light Travelling Across the sky. ((""Starlink"" satellites??))",4/9/2020
4/7/2020 21:55,Fort Lauderdale (near),FL,Circle,>2 minutes,"On April 7 or 8, a relative happened to notice a bright white light directly above while looking for Venus and stars. He was outside h",6/25/2020
4/7/2020 21:29,Maricopa,AZ,Disk,10 minutes,"Infra-red security camera, 2 disk shaped ufos, hovering, visible only on camera, fast movers, 3600 mph, went toward military base.",4/9/2020
4/7/2020 21:22,Nelson (Canada),BC,Light,2 minutes,"2 dim lights travelling in a line across the sky followed by 3 more in a triangle formation ((""Starlink"" satellites??))",4/9/2020
4/7/2020 21:15,Honey Brook,PA,Triangle,5-7 minutes,Perfect triangle shaped object hovering over former campground just south of Honey Brook PA.,6/25/2020
4/7/2020 21:00,Snohomish,WA,Formation,15 minutes,At least 35 single lights on the same staggered flight path over WA state (not a satellite link) ((Starlink satellites?)),6/25/2020
4/7/2020 21:00,Edmonds,WA,Circle,2 minutes,they looked like tiny moving stars ((Starlink satellites?)),6/25/2020
4/7/2020 20:20,Fayetteville,AR,Light,2 hours,"Sighted nine UFOs within a two hour period. ((""Starlink"" satellites??))",4/9/2020
4/7/2020 19:30,Boca Raton,FL,Light,30 seconds,Blue Green Oval Light with orange sparks seen streaking in the evening sky.,6/25/2020
4/7/2020 19:06,Pompano Beach,FL,Changing,5 seconds,"Horizontal flash of light that separated into smaller pieces/balls of lights, regrouped back into a ball then disappeared!",4/9/2020
4/7/2020 19:02,Bozeman,MT,Sphere,1 minute,"During the evening of April 7, 2020, there was an impressive sundog appearing in the western sky. ((Lens flares. PD))",6/25/2020
4/7/2020 18:57,Delray Beach,FL,Other,~8 seconds,"Fast moving, from east to west, large silver-blue round light that as it moved,a trail of lights formed and flickered.Then it vanished.",4/9/2020
4/7/2020 18:45,Fort Lauderdale,FL,Fireball,10 seconds,While seated looking east from a 10th floor I suddenly saw a large Fireball descend to what appeared to be almost 200 feet in altitude.,6/25/2020
4/7/2020 18:45,Hallandale Beach,FL,Other,2 seconds,Huge sparkles dashing through the sky,4/9/2020
4/7/2020 18:45,Miami,FL,Sphere,10 seconds,Formation of blue lights flying low and disappearing,4/9/2020
4/7/2020 18:30,Hialeah,FL,Rectangle,5 seconds,Impressive organized cluster of lights flying fast into clouds for cover,4/9/2020
4/7/2020 18:00,Warrior,AL,Egg,10 minutes,"Miles away,i watched small,fast moving crafts,appear from nothing,some in pairs one flanking the other,move across the horizon.But spac",6/25/2020
4/7/2020 18:00,Bellingham,WA,Light,20min,Very bright blight.,5/7/2020
4/7/2020 18:00,Scottsdale,AZ,Diamond,20 minutes,"Black, shape changing high altitude objects, one stationary, one changing shape and moving",4/9/2020
4/7/2020 11:07,Fayetteville,AR,,,MADAR Node 136,6/25/2020
4/7/2020 1:00,Grand Ronde,OR,Formation,1 minute,"Object came from N to SE in direction, looked like a falling star that disappeared over hillside. Object was hot like fire.",4/9/2020
4/6/2020 22:15,Seattle,WA,Light,20 minutes,"It was a clear night sky, when we noticed a line of star like lights, equally spaced with each other. ((""Starlink"" satellites??))",4/9/2020
4/6/2020 22:00,Daytona Beach,FL,,5 seconds,V formation of 9 white craft - silent and FAST moving,4/9/2020
4/6/2020 21:45,Holualoa,HI,Light,5 minutes,Saw yellow light getting brighter through window in the sky. Went outside and told family to come see. My girlfriend said she saw hints,4/9/2020
4/6/2020 21:45,Fort Lee,NJ,Light,48,Huge bright light appears and moves like it’s inspecting the earth below.,4/9/2020
4/6/2020 21:01,Arvada,CO,Triangle,5 seconds,I was observing the moon through a telescope looking East. A light to the west caught my attention. I lifted my head away from the eye,4/9/2020
4/6/2020 21:00,Northampton,PA,Unknown,45 minutes,Bright motionless-less light object. ((NUFORC Note: Venus?? PD)),4/9/2020
4/6/2020 20:30,Portland,OR,Other,10 minutes,"Multiple Star Like Phenomena ((""Starlink"" satellites??))",4/9/2020
4/6/2020 20:20,Yuba City,CA,Light,1 minutes,Two light objects Appeared the second one stayed longer and flashed it’s light and then disappeared the same way it came from,4/9/2020
4/6/2020 20:19,East Falmouth,MA,Disk,9 minutes,Formation of solid lights over cape cod. ((Starlink satellites?)),4/9/2020
4/6/2020 20:15,New Middletown,IN,Sphere,45 minutes,Observed spherical ball of &quot;energy&quot; at dusk with binoculars.,4/9/2020
4/6/2020 20:00,Windsor,CO,Sphere,6 minutes,"Bright Yellow object heading east bound at a pretty decent speed, no binky lights at all, just one solid color. Another object appeared",4/9/2020
4/6/2020 19:30,West Branch,IA,Light,00:05 aka 5 mins,"Driving south on Garfield towards spring dale, during an early/bright sunset, I saw to the East a BRILLIANT large bright light, hoverin",6/25/2020
4/6/2020 14:50,Sheboygan,WI,Sphere,10,2:50 pm 4/6/20 dark circular object surrounded by dozen smaller objects moving against strong breeze. No sound,4/9/2020
4/6/2020 5:27,Houston,TX,,,MADAR Node 118,6/25/2020
4/6/2020 4:00,Decatur,GA,Sphere,30 minutes,Bright moon like shape seem hovering in the clearing in trees behind my home that would fade and reappear.,6/25/2020
4/6/2020 1:11,Santa Claus,IN,,,MADAR Node 114,6/25/2020
4/6/2020 0:00,Norton Shores,MI,Circle,30 minutes,Seen over Lake Michigan with binoculars. Was changing colors.,6/25/2020
4/5/2020 23:20,Olathe,KS,,2 seconds,Successive bright flashes up into he sky,4/9/2020
4/5/2020 23:20,Black Hawk,CO,Light,5 minutes,"Bright shining object, alternating between dim and bright in slow intervals.",4/9/2020
4/5/2020 23:00,Georgetown,NY,Changing,3 minutes,We were standing on our back deck and noticed a bright moving object. It was bright and ball shaped to the human eye. We got out our ca,6/25/2020
4/5/2020 23:00,Cheshire,CT,Unknown,1 hour or so,star-like objects moving in the sky. ((Starlink satellites?)),6/25/2020
4/5/2020 22:23,Kalispell,MT,Fireball,15 seconds,Bright orange fireball moving overhead toward the south and then slowing to move southeast. Object appeared to be in orbit and was visi,4/9/2020
4/5/2020 21:50,Fayetteville,AR,Sphere,1:00,Sighted orange glowing sphere slowly float through night sky then slowly fade into nothing.,6/25/2020
4/5/2020 21:00,Calhoun,GA,Light,2 minutes,Off white orb moving N. to S. no sound then vanished over Calhoun with a well lit moonlit sky.,6/25/2020
4/5/2020 21:00,Bangalore (India),,Flash,20 minutes,A red/white and green star kind of an object rotating at a very high speed and changing colours. ((NUFORC Note: Sirius. PD)),4/9/2020
4/5/2020 20:45,Molalla,OR,Sphere,2-3 minutes,A lone F-15 attempting to intercept an unknown aircraft.,4/9/2020
4/5/2020 20:30,Jonesboro,AR,Light,2 minutes,Singular bright white light moving across the sky.,4/9/2020
4/5/2020 20:25,Oklahoma City,OK,Light,3-4 seconds,"Dog was barking like crazy in the back yard.

Went outside to see why and saw a red and blue rhythmically flashing light in the south",4/9/2020
4/5/2020 19:30,Sayville,NY,Light,20 minutes,"Noticed bright light during cloudy night. Watched it because it didn't seem like a star, too bright. After being stationery around 15 m",4/9/2020
4/5/2020 19:08,Millerton,PA,,,MADAR Node 104,6/25/2020
4/5/2020 15:00,Coos Bay,OR,Other,1 hour,Around 1500 hours today. Eight chem trails appeared over head and lasted a long time. Radiation levels taken by numerous people on gro,4/9/2020
4/5/2020 14:00,Elgin,IL,Changing,2-3 minutes,We seen around 15 lights flying in The sky Triangle Circle and Line of lights in the sky from east side to the west,6/25/2020
4/5/2020 10:30,Oxford,MS,Disk,1 minute,round object appeared - vanished within less than a minute,4/9/2020
4/5/2020 8:45,Fayetteville,AR,,,MADAR Node 136,6/25/2020
4/5/2020 0:25,Mt. Vernon,IN,,,MADAR Node 119,6/25/2020
4/5/2020 0:20,North Seattle,WA,Light,1:30,"Green, red and flashing white light like an airplane but brighter hovering over North Seattle like a drone at first then suddenly flew",4/9/2020
4/4/2020 23:58,Northbrook,IL,,,MADAR Node 148,6/25/2020
4/4/2020 23:30,Colchester,VT,Light,3 minutes,Observed a bright object traveling slowly from North to South in the night sky.,4/9/2020
4/4/2020 21:45,Raynham,MA,Circle,5 minutes,One white orb light without blinking.,6/25/2020
4/4/2020 21:20,Kirkwood,NY,Fireball,20 minutes,Fireball that moved in and out of view before fading away; black orb was seen in sky where the light was seen.((anonymous)),4/9/2020
4/4/2020 21:20,Coeur d’Alene,ID,Circle,10 minutes,Multiple unexplained moving objects above CDA,6/25/2020
4/4/2020 20:30,Welch,MN,Unknown,4 minutes,Orange/red lighted silent object moving through the sky,6/25/2020
4/4/2020 19:23,Bangkok (Thailand),,Triangle,10 seconds,"Flying low, just under low cloud, no typical jet sound, gliding, came from the south west flying east, triangular shape, looking from",6/25/2020
4/4/2020 14:00,Kihei,HI,Sphere,15 seconds,White golf ball shaped object hurtling across a clear blue sky.,4/9/2020
4/4/2020 10:55,Saint-Laurent (Canada),QC,Unknown,3 minutes,Quick flying object in the night of the pink moon.,4/9/2020
4/4/2020 4:30,Ceauce (France),,Other,7 seconds,Madar Node 131 and possible Passive Radar correlation / detection France,6/25/2020
4/4/2020 0:00,Meridian,ID,Triangle,3 seconds,"I stepped outside for a smoke,and I look up it happened so fast,I still can't believe what I saw.",6/25/2020
4/3/2020 23:30,Santa Fe,NM,Sphere,30 minutes,"Flashing green, red foreign object hovering in sky. ((NUFORC Note: Sirius?? PD))",4/9/2020
4/3/2020 23:00,Longmont,CO,Flash,2 seconds,Flash of lights.,6/25/2020
4/3/2020 22:45,Brighton,CO,Triangle,2 seconds,Am aircraft with 2 cyan thrustsers came out of nowhere and headed north and then disappeared,5/1/2020
4/3/2020 22:30,Hyrum,UT,Light,20 minutes,Bright light over the Wellsvilles moving in abnormal trajectory until finally fading away in the distance.,6/25/2020
4/3/2020 21:30,Glenview,IL,Light,"1 minute, 53 seconds","2 strange light objects move across the north suburban evening sky presumably undetected, . . . or not? Captured on video! !",4/9/2020
4/3/2020 21:26,Bullhead City,AZ,Circle,1 minute,Unknown star like object seen then dissipated.,6/25/2020
4/3/2020 21:25,Cincinnati,OH,Triangle,5 minutes,"Lighted, triangular object observed moving in an easterly direction over Cincinnati, OH.",6/25/2020
4/3/2020 20:18,Ukiah,CA,Light,2 minutes,Orange light appeared in the north than moved to the east and slowly dissipated.,6/25/2020
