datetime,city,state,country,shape,duration,summary,posted,latitude,longitude
4/10/2020 21:15,Hamilton (Canada),ON,us,Light,10 minutes,Convoy traveling across the sky. ((Starlink satellites)),6/25/2020,,
4/10/2020 21:15,Ashburn,VA,us,Light,15 minutes,"many small bright dots flying in a line with a same distance from each other, disappearing isame location. ((Starlink satellites))",6/25/2020,39.0424,-77.4872
4/10/2020 21:00,Shady Side,MD,us,Light,20 minutes,20 bright light Objects traveling high in the sky then disappearing in the handle of the Big Dipper. ((Starlink satellites)),6/25/2020,38.8382,-76.5154
4/10/2020 21:00,Cardiff,CA,us,Sphere,3 hours,There were 3 glowing objects in the sky bouncing around for about 3 hours.,5/15/2020,51.4813,-3.1805
4/10/2020 21:00,Watervliet,NY,us,Circle,20 minutes,Several flying objects observed in Albany county,6/25/2020,42.7231,-73.7021
4/10/2020 21:00,Norwalk,CT,us,Unknown,40 minutes,Yellow orange lights moving in the sky of Connecticut USA,6/25/2020,41.118,-73.4129
4/10/2020 10:15,Dubach,LA,us,Light,3 minutes,I saw a string of lights in the sky with a bright light pulsing down the line fly from 100ft away to over horizon in seconds.,6/25/2020,32.6968,-92.6557
4/10/2020 9:00,Silver Spring,MD,us,Oval,20 minutes,My friend and I watch them for about 20 minutes. they would go across the sky and uniform spacing. ((Starlink satellites?)),6/25/2020,38.9977,-77.027
4/10/2020 6:32,St. Louis,MO,us,,,MADAR Node 70,6/25/2020,,
4/10/2020 6:30,Pflugerville,TX,us,Triangle,5 minutes,"Large craft lights made it appear triangular, with a opening another craft entered the opening and closed, then was gone.",5/7/2020,30.4399,-97.621
4/10/2020 6:05,Stanwood,WA,us,Light,9 mins,20 plus dots of light moving rapidly south In the early morning before dawn sky. ((Starlink satellites)),5/7/2020,48.241,-122.3718
4/10/2020 5:45,Seattle,WA,us,Circle,2 minutes,"It was a clear early morning. Saw Jupiter, Mars and Saturn in the South East. ((Starlink satellites))",5/7/2020,47.6032,-122.3303
4/10/2020 5:30,Arlington,WA,us,Light,20 minutes,14 bright lights flying in trail. ((Starlink satellites)),5/7/2020,37.9203,-91.9708
4/10/2020 1:20,Louisville,KY,us,Light,30 seconds,No structure just a silent ball of light.,6/25/2020,38.25,-85.7667
4/10/2020 0:00,Langenfeld,,us,Other,20 minutes,"At around 22:21 I saw a light in the shape of like a star,, however I thought plain at first but then it zig zagd ((Venus??))",5/7/2020,51.1024,6.9471
4/10/2020 0:00,Boaz,AL,us,Other,>30 minutes,"These Orbs had Green lights and White blinking lights.They moved and hovered!They were at approx 30,000 feet high moving from East to W",5/1/2020,34.1983,-86.1657
4/10/2020,Indian Rocks Beach,FL,us,Light,1 hour,Watched a light hover way above night sky that swayed and dimmed in and out many times. Too high for a drone and longer than a drone wo,6/25/2020,27.8974,-82.8462
4/9/2020 22:45,Temple,NH,us,Light,15 minutes,"I was looking out the window, towards Pack Monadnock mountain, and I saw a bright light low, thru the trees. I had my lower strength g",5/7/2020,42.8177,-71.854
4/9/2020 22:44,Bronx,NY,us,Light,20 Minutes,A star like bright object in the sky that did not move for 20 minuets,5/7/2020,40.8262,-73.9203
4/9/2020 22:30,Hartford,CT,us,Light,30 minutes,"It was a clear night in April, around 10:30PM. I saw a bright white â€œstar likeâ€ thing in the sky. It was NOT moving.",6/25/2020,41.7658,-72.6734
4/9/2020 21:45,Helena,MT,us,Formation,15 minutes,"I saw the ISS then looked further west and noticed four lights, about the intensity of stars, moving N to S. ((Starlink satellites))",5/7/2020,46.5911,-112.0204
4/9/2020 21:25,Emmetsburg,IA,us,Other,20 seconds,Two lights at even distance,5/7/2020,43.1129,-94.6814
4/9/2020 21:20,Waterloo,IA,us,Light,15 minutes,While looking towards North sky spotted small starlike light moving from west to east. ((Starlink satellites)),5/7/2020,42.4935,-92.3436
4/9/2020 21:15,Auora,IL,us,Light,20 minutes,28 in line lights evacuating from Orion's Belt. ((Starlink satellites)),5/7/2020,,
4/9/2020 21:11,Lake Mills,WI,us,Other,2 hours,Spacecraft Working Venus,6/25/2020,43.0653,-88.958
4/9/2020 21:00,Canton,OH,us,Circle,1-2 hrs,Two bright orbs in sky. Flickering lights. No movement or sound . ((Venus??)),5/7/2020,44.5638,-91.8384
4/9/2020 21:00,Buenos Aires (Argentina),,us,Cross,2 / 3 minutes,Winged cylinder-shaped like a cross in the dark night no lights,5/7/2020,,
4/9/2020 21:00,Davenport,WA,us,Circle,0.3,Bright target shaped object over â€œlake Roseveltâ€,6/25/2020,41.5235,-90.577
4/9/2020 21:00,Rochester,MN,us,Rectangle,20 minutes,Brilliant white light. ((Venus)),5/7/2020,43.1557,-77.6125
4/9/2020 20:50,Portland,OR,us,Light,20 seconds,A light. Moved in a non known manner,5/7/2020,45.516,-122.6814
4/9/2020 20:50,Roseville,CA,us,Light,10 min,Me & my GF seen the lights in sky 8 of them there was no light beam shinning from ground ((Starlink satellites)),5/7/2020,38.7481,-121.2852
4/9/2020 20:00,Seattle Queene Anne,WA,us,Sphere,30 minutes,"It was very bright, like a UFO, and flashing, and definitely bigger than a star. We noticed some red flashes around the white glowing l",5/7/2020,,
4/9/2020 17:20,Tewantin,,us,Light,30 seconds,15-25lights very high altitude in one line formation with one hanging back looked liked a train in the sky (Starlink satellites?),9/4/2020,-26.3914,153.0392
4/9/2020 17:00,Shallotte,NC,us,Cigar,20 seconds,((NUFORC Note: Source of report provides no information. PD))((anonymous)),5/1/2020,33.9752,-78.3826
4/9/2020 16:00,North Stonington,CT,us,Sphere,3 hours,((HOAX??)) going to take out the garbage saw the ball of light flying towards me I ran back inside I thought I was going to be abducted,4/9/2020,41.4378,-71.8799
4/9/2020 15:40,Anacortes,WA,us,Cylinder,15 seconds,Today I was laying flat on my back in my backyard practicing some breathing exercises and watching the thin wispy clouds blow with the,6/25/2020,48.5054,-122.6315
4/9/2020 11:00,Powell River,BC,us,Disk,3 minutes,Observed two glimmering craft over Powell River that faded and disappeared as a Coast Guard or military aircraft approached.,6/25/2020,49.867,-124.5484
4/9/2020 8:40,Las Vegas,NV,us,Oval,Now,Itâ€™s here again for the 3rd damned night. I filed a previous report. ((NUFORC Note: Venus?? PD)),5/7/2020,36.1691,-115.1406
4/9/2020 5:00,Prattville,AL,us,Sphere,5 minutes,"Two friends and I were out riding a few dirt roads near my house and looked up to see what appeared to be a partial rainbow in the sky,",6/25/2020,32.4714,-86.4662
4/9/2020 2:00,Salt Lake City,UT,us,Light,1 second,Both myself and my boyfriend were looking over the security camera tape minutes after the light was caught on our surveillance camera.,4/9/2020,40.7585,-111.8881
4/9/2020 1:00,Ludlow,MA,us,Unknown,>30 minutes,"I saw a UFO with flashing red and green lights, with no aircraft or towers nearby so it could only be a UFO, appeared to be moving too.",4/9/2020,52.3682,-2.7175
4/9/2020 0:00,Saskatoon (Canada),SK,us,Changing,&gt;10 seconds,"Black ufo appears in sky after loud bang, and disappears after flying into a bright red shimmering portal.",6/25/2020,,
4/8/2020 23:55,Rockford,IL,us,Light,5 minutes,2 identically shaped objects with multiple bright lights in night sky. There was a center light with lighted &quot;spokes&quot; on both,5/7/2020,42.2594,-89.0644
4/8/2020 23:00,Hubbard,OH,us,Sphere,5 minutes,"Spotted in Southern sky hovering over Hubbard, OH. They were reddish orange in color, no sounds, no flashing lights",4/9/2020,,
4/8/2020 22:59,Quakertown,PA,us,Circle,10mins,Saw circular object in the sky holding steady which did not appear to be a star. I filmed it and watched it for a while until it starte,6/25/2020,40.4414,-75.339
4/8/2020 22:44,Boca Raton,FL,us,Fireball,12 minutes,Fireball in the sky. Remained stationary for several minutes.,5/7/2020,26.3505,-80.0898
4/8/2020 22:30,Ogden,OR,us,Oval,5 minutes,My wife took video of a orangish / pink object eratically moving in the sky above Eugene Oregon.,6/25/2020,41.2228,-111.9704
4/8/2020 22:02,Spout Springs,NC,us,Formation,6 minutes,2 Yellow-Orange-Red Spheres Floating Silently Overhead at Night,6/25/2020,35.274,-79.0574
4/8/2020 22:00,Newcastle upon Tyne,,us,Sphere,45 seconds,"Silver/grey seemed to be slightly illuminated. It moved quickly but not in a streat line, sort of side to side then disappeard in to th",4/9/2020,54.9778,-1.6129
4/8/2020 21:45,Rochester,NY,us,Light,5-10 minutes,"Continuous line of 10-15 satellite-like objects moving steadily and evenly-spaced across the sky. ((""Starlink"" satellites??))",4/9/2020,43.1557,-77.6125
4/8/2020 21:40,Cuyahoga Falls,OH,us,Light,30minutes,"Continuously, multiple lights appeared and moved same path and disappeared one by one. ((""Starlink"" satellites??))",4/9/2020,41.1364,-81.4843
4/8/2020 21:00,Ironwood,MI,us,Light,10 minutes,One very large object with two lights,4/9/2020,46.453,-90.1689
4/8/2020 20:30,Spirit Lake,ID,us,Circle,5 minutes,Light train moving west to East. ((Starlink satellites?)),6/25/2020,43.4226,-95.1023
4/8/2020 20:30,El Sobrante,CA,us,Circle,25 seconds,3 circular objects passing in front of moon in El Sobrante California.,4/9/2020,37.9663,-122.3094
4/8/2020 19:45,Jaipur (India),,us,Light,5-10 minutes,One white star like light which was moving faster but i saw it for 5 - 10 minutes in sky in night time,6/25/2020,,
4/8/2020 17:08,Des Moines,WA,us,Oval,1 minute,Large silver oval object over Redondo Beach area Seattle Washington,4/9/2020,41.5888,-93.6203
4/8/2020 15:30,Blenheim (New Zealand),,us,Disk,1 minute,Was fishing tryna get a good picture for facebook profile snapped a series of photos in a short period and got some interesting picture,8/6/2020,,
4/8/2020 11:00,Portland,ME,us,Other,20 second,"Today is June 8th 2020. Between 1030 and 1130am I was working on Forest Avenue in Portland Maine.

I noticed the sun had a rainbow al",6/25/2020,45.516,-122.6814
4/8/2020 11:00,Utica,NY,us,Circle,1min,9 orbs video over house Video Link https://ufostalker.com/sighting/107625,6/25/2020,43.102,-75.23
4/8/2020 10:25,Milwaukie,OR,us,Light,1 hour,"I saw what I thought to be satatlights and then in about an hour. ((""Starlink"" satellites??))",4/9/2020,45.4455,-122.6417
4/8/2020 3:29,Grand Junction,CO,us,,,MADAR Node 75,6/25/2020,39.0654,-108.5695
4/8/2020,Bothell,WA,us,Sphere,20 minutes,There's a pulsating sphere in the Westen sky. Appears to slowly move North. Got video on two camera. ((NUFORC Note: Venus?? PD)),4/9/2020,47.7601,-122.2054
4/7/2020 23:30,Wampum,PA,us,Disk,1 second,White glowing disc with light underneath!,4/9/2020,40.8868,-80.3391
4/7/2020 23:30,Rohnert Park,CA,us,Light,,"Loud plane flying over, I looked up and saw the plane which was normal looking and then 2 very large bright lights glowing with 5 to 6",4/9/2020,38.3461,-122.7099
4/7/2020 23:22,Burlington,NJ,us,Light,10 seconds,Bright red orb from all sides. 10 seconds. Then disappeared. Have video,4/9/2020,44.476,-73.211
4/7/2020 23:00,Mt. Charleston,NV,us,Oval,10 minutes,Large object seen 2 nights over Mt. Charleston Nevada. ((NUFORC Note: Venus?? PD)),4/9/2020,,
4/7/2020 22:35,Venice,FL,us,Oval,1.5 minutes,We were scanning the night sky observing the Easter Moon. The Moonrise was I the East sky. Scanning to the Southwest toward Venus a,4/9/2020,45.4343,12.3388
4/7/2020 22:20,Central City,NE,us,Light,the 7th and the 8th aroun,it was a light orb circle hovering for a lil bit then slowly headed towards the the platte river. ((anonymous)),5/1/2020,41.115,-98.003
4/7/2020 22:00,Victor,MT,us,Other,10 minutes,"All 30 lights were evenly spaced out moving in the same direction, West to East. ((""Starlink"" satellites??))",4/9/2020,46.4194,-114.1457
4/7/2020 22:00,New Westminster,BC,us,Circle,15 minutes,"Points of Light Travelling Across the sky. ((""Starlink"" satellites??))",4/9/2020,49.2196,-122.9085
4/7/2020 21:55,Fort Lauderdale,FL,us,Circle,>2 minutes,"On April 7 or 8, a relative happened to notice a bright white light directly above while looking for Venus and stars. He was outside h",6/25/2020,26.1242,-80.1436
4/7/2020 21:29,Maricopa,AZ,us,Disk,10 minutes,"Infra-red security camera, 2 disk shaped ufos, hovering, visible only on camera, fast movers, 3600 mph, went toward military base.",4/9/2020,,
4/7/2020 21:22,Nelson (Canada),BC,us,Light,2 minutes,"2 dim lights travelling in a line across the sky followed by 3 more in a triangle formation ((""Starlink"" satellites??))",4/9/2020,,
4/7/2020 21:15,Honey Brook,PA,us,Triangle,5-7 minutes,Perfect triangle shaped object hovering over former campground just south of Honey Brook PA.,6/25/2020,40.0959,-75.9134
4/7/2020 21:00,Snohomish,WA,us,Formation,15 minutes,At least 35 single lights on the same staggered flight path over WA state (not a satellite link) ((Starlink satellites?)),6/25/2020,,
4/7/2020 21:00,Edmonds,WA,us,Circle,2 minutes,they looked like tiny moving stars ((Starlink satellites?)),6/25/2020,47.8116,-122.3766
4/7/2020 20:20,Fayetteville,AR,us,Light,2 hours,"Sighted nine UFOs within a two hour period. ((""Starlink"" satellites??))",4/9/2020,36.0619,-94.1606
4/7/2020 19:30,Boca Raton,FL,us,Light,30 seconds,Blue Green Oval Light with orange sparks seen streaking in the evening sky.,6/25/2020,26.3505,-80.0898
4/7/2020 19:06,Pompano Beach,FL,us,Changing,5 seconds,"Horizontal flash of light that separated into smaller pieces/balls of lights, regrouped back into a ball then disappeared!",4/9/2020,26.2315,-80.1261
4/7/2020 19:02,Bozeman,MT,us,Sphere,1 minute,"During the evening of April 7, 2020, there was an impressive sundog appearing in the western sky. ((Lens flares. PD))",6/25/2020,45.6793,-111.0466
4/7/2020 18:57,Delray Beach,FL,us,Other,~8 seconds,"Fast moving, from east to west, large silver-blue round light that as it moved,a trail of lights formed and flickered.Then it vanished.",4/9/2020,26.4616,-80.0731
4/7/2020 18:45,Fort Lauderdale,FL,us,Fireball,10 seconds,While seated looking east from a 10th floor I suddenly saw a large Fireball descend to what appeared to be almost 200 feet in altitude.,6/25/2020,26.1242,-80.1436
4/7/2020 18:45,Hallandale Beach,FL,us,Other,2 seconds,Huge sparkles dashing through the sky,4/9/2020,25.9847,-80.1478
4/7/2020 18:45,Miami,FL,us,Sphere,10 seconds,Formation of blue lights flying low and disappearing,4/9/2020,25.7751,-80.1947
4/7/2020 18:30,Hialeah,FL,us,Rectangle,5 seconds,Impressive organized cluster of lights flying fast into clouds for cover,4/9/2020,25.8272,-80.2815
4/7/2020 18:00,Warrior,AL,us,Egg,10 minutes,"Miles away,i watched small,fast moving crafts,appear from nothing,some in pairs one flanking the other,move across the horizon.But spac",6/25/2020,33.8181,-86.808
4/7/2020 18:00,Bellingham,WA,us,Light,20min,Very bright blight.,5/7/2020,48.7549,-122.4781
4/7/2020 18:00,Scottsdale,AZ,us,Diamond,20 minutes,"Black, shape changing high altitude objects, one stationary, one changing shape and moving",4/9/2020,33.4949,-111.9261
4/7/2020 11:07,Fayetteville,AR,us,,,MADAR Node 136,6/25/2020,36.0619,-94.1606
4/7/2020 1:00,Grand Ronde,OR,us,Formation,1 minute,"Object came from N to SE in direction, looked like a falling star that disappeared over hillside. Object was hot like fire.",4/9/2020,45.0603,-123.6108
4/6/2020 22:15,Seattle,WA,us,Light,20 minutes,"It was a clear night sky, when we noticed a line of star like lights, equally spaced with each other. ((""Starlink"" satellites??))",4/9/2020,47.6032,-122.3303
4/6/2020 22:00,Daytona Beach,FL,us,,5 seconds,V formation of 9 white craft - silent and FAST moving,4/9/2020,29.2071,-81.0207
4/6/2020 21:45,Holualoa,HI,us,Light,5 minutes,Saw yellow light getting brighter through window in the sky. Went outside and told family to come see. My girlfriend said she saw hints,4/9/2020,19.6282,-155.9489
4/6/2020 21:45,Fort Lee,NJ,us,Light,48,Huge bright light appears and moves like itâ€™s inspecting the earth below.,4/9/2020,40.8508,-73.9675
4/6/2020 21:01,Arvada,CO,us,Triangle,5 seconds,I was observing the moon through a telescope looking East. A light to the west caught my attention. I lifted my head away from the eye,4/9/2020,39.8011,-105.0815
4/6/2020 21:00,Northampton,PA,us,Unknown,45 minutes,Bright motionless-less light object. ((NUFORC Note: Venus?? PD)),4/9/2020,52.2348,-0.8973
4/6/2020 20:30,Portland,OR,us,Other,10 minutes,"Multiple Star Like Phenomena ((""Starlink"" satellites??))",4/9/2020,45.516,-122.6814
4/6/2020 20:20,Yuba City,CA,us,Light,1 minutes,Two light objects Appeared the second one stayed longer and flashed itâ€™s light and then disappeared the same way it came from,4/9/2020,39.1322,-121.6251
4/6/2020 20:19,East Falmouth,MA,us,Disk,9 minutes,Formation of solid lights over cape cod. ((Starlink satellites?)),4/9/2020,41.5785,-70.5589
4/6/2020 20:15,New Middletown,IN,us,Sphere,45 minutes,Observed spherical ball of &quot;energy&quot; at dusk with binoculars.,4/9/2020,38.1639,-86.0509
4/6/2020 20:00,Windsor,CO,us,Sphere,6 minutes,"Bright Yellow object heading east bound at a pretty decent speed, no binky lights at all, just one solid color. Another object appeared",4/9/2020,40.48,-104.9077
4/6/2020 19:30,"West Branch, California",IA,us,Light,00:05 aka 5 mins,"Driving south on Garfield towards spring dale, during an early/bright sunset, I saw to the East a BRILLIANT large bright light, hoverin",6/25/2020,39.9792,-121.6389
4/6/2020 14:50,Sheboygan,WI,us,Sphere,10,2:50 pm 4/6/20 dark circular object surrounded by dozen smaller objects moving against strong breeze. No sound,4/9/2020,43.7509,-87.7129
4/6/2020 5:27,Houston,TX,us,,,MADAR Node 118,6/25/2020,29.7608,-95.3695
4/6/2020 4:00,Decatur,GA,us,Sphere,30 minutes,Bright moon like shape seem hovering in the clearing in trees behind my home that would fade and reappear.,6/25/2020,33.7736,-84.2966
4/6/2020 1:11,Santa Claus,IN,us,,,MADAR Node 114,6/25/2020,32.1717,-82.3331
4/6/2020 0:00,Norton Shores,MI,us,Circle,30 minutes,Seen over Lake Michigan with binoculars. Was changing colors.,6/25/2020,43.1846,-86.2635
4/5/2020 23:20,Olathe,KS,us,,2 seconds,Successive bright flashes up into he sky,4/9/2020,38.8835,-94.8182
4/5/2020 23:20,Black Hawk,CO,us,Light,5 minutes,"Bright shining object, alternating between dim and bright in slow intervals.",4/9/2020,39.8018,-105.4941
4/5/2020 23:00,Georgetown,NY,us,Changing,3 minutes,We were standing on our back deck and noticed a bright moving object. It was bright and ball shaped to the human eye. We got out our ca,6/25/2020,35.9957,-93.832
4/5/2020 23:00,Cheshire,CT,us,Unknown,1 hour or so,star-like objects moving in the sky. ((Starlink satellites?)),6/25/2020,,
4/5/2020 22:23,Kalispell,MT,us,Fireball,15 seconds,Bright orange fireball moving overhead toward the south and then slowing to move southeast. Object appeared to be in orbit and was visi,4/9/2020,48.1978,-114.3135
4/5/2020 21:50,Fayetteville,AR,us,Sphere,1:00,Sighted orange glowing sphere slowly float through night sky then slowly fade into nothing.,6/25/2020,36.0619,-94.1606
4/5/2020 21:00,Calhoun,GA,us,Light,2 minutes,Off white orb moving N. to S. no sound then vanished over Calhoun with a well lit moonlit sky.,6/25/2020,34.5025,-84.9513
4/5/2020 21:00,Bangalore (India),,us,Flash,20 minutes,A red/white and green star kind of an object rotating at a very high speed and changing colours. ((NUFORC Note: Sirius. PD)),4/9/2020,,
4/5/2020 20:45,Molalla,OR,us,Sphere,2-3 minutes,A lone F-15 attempting to intercept an unknown aircraft.,4/9/2020,45.1471,-122.5753
4/5/2020 20:30,Jonesboro,AR,us,Light,2 minutes,Singular bright white light moving across the sky.,4/9/2020,35.8384,-90.7105
4/5/2020 20:25,Oklahoma City,OK,us,Light,3-4 seconds,"Dog was barking like crazy in the back yard.

Went outside to see why and saw a red and blue rhythmically flashing light in the south",4/9/2020,35.4685,-97.5213
4/5/2020 19:30,Sayville,NY,us,Light,20 minutes,"Noticed bright light during cloudy night. Watched it because it didn't seem like a star, too bright. After being stationery around 15 m",4/9/2020,40.7361,-73.0822
4/5/2020 19:08,Millerton,PA,us,,,MADAR Node 104,6/25/2020,33.9851,-95.0139
4/5/2020 15:00,Coos Bay,OR,us,Other,1 hour,Around 1500 hours today. Eight chem trails appeared over head and lasted a long time. Radiation levels taken by numerous people on gro,4/9/2020,43.3679,-124.219
4/5/2020 14:00,Elgin,IL,us,Changing,2-3 minutes,We seen around 15 lights flying in The sky Triangle Circle and Line of lights in the sky from east side to the west,6/25/2020,42.0396,-88.284
4/5/2020 10:30,Oxford,MS,us,Disk,1 minute,round object appeared - vanished within less than a minute,4/9/2020,51.7537,-1.2635
4/5/2020 8:45,Fayetteville,AR,us,,,MADAR Node 136,6/25/2020,36.0619,-94.1606
4/5/2020 0:25,Mount Vernon,IN,us,,,MADAR Node 119,6/25/2020,48.4175,-122.3362
4/5/2020 0:20,North Seattle,WA,us,Light,1:30,"Green, red and flashing white light like an airplane but brighter hovering over North Seattle like a drone at first then suddenly flew",4/9/2020,,
4/4/2020 23:58,Northbrook,IL,us,,,MADAR Node 148,6/25/2020,42.131,-87.8316
4/4/2020 23:30,Colchester,VT,us,Light,3 minutes,Observed a bright object traveling slowly from North to South in the night sky.,4/9/2020,44.5438,-73.1482
4/4/2020 21:45,Raynham,MA,us,Circle,5 minutes,One white orb light without blinking.,6/25/2020,41.949,-71.0729
4/4/2020 21:20,Kirkwood,NY,us,Fireball,20 minutes,Fireball that moved in and out of view before fading away; black orb was seen in sky where the light was seen.((anonymous)),4/9/2020,42.047,-75.7997
4/4/2020 21:20,Coeur d'Alene,ID,us,Circle,10 minutes,Multiple unexplained moving objects above CDA,6/25/2020,47.6733,-116.7738
4/4/2020 20:30,Welch,Minnesota,us,Unknown,4 minutes,Orange/red lighted silent object moving through the sky,6/25/2020,,
4/4/2020 19:23,Bangkok (Thailand),,us,Triangle,10 seconds,"Flying low, just under low cloud, no typical jet sound, gliding, came from the south west flying east, triangular shape, looking from",6/25/2020,,
4/4/2020 14:00,Kihei,HI,us,Sphere,15 seconds,White golf ball shaped object hurtling across a clear blue sky.,4/9/2020,20.7815,-156.4627
4/4/2020 10:55,Saint-Laurent,QC,us,Unknown,3 minutes,Quick flying object in the night of the pink moon.,4/9/2020,45.5005,-73.714
4/4/2020 4:30,Ceaucé,,us,Other,7 seconds,Madar Node 131 and possible Passive Radar correlation / detection France,6/25/2020,48.4943,-0.6251
4/4/2020 0:00,Meridian,ID,us,Triangle,3 seconds,"I stepped outside for a smoke,and I look up it happened so fast,I still can't believe what I saw.",6/25/2020,43.6101,-116.3916
4/3/2020 23:30,Santa Fe,NM,us,Sphere,30 minutes,"Flashing green, red foreign object hovering in sky. ((NUFORC Note: Sirius?? PD))",4/9/2020,35.6921,-105.9396
4/3/2020 23:00,Longmont,CO,us,Flash,2 seconds,Flash of lights.,6/25/2020,40.1657,-105.1012
4/3/2020 22:45,Brighton,CO,us,Triangle,2 seconds,Am aircraft with 2 cyan thrustsers came out of nowhere and headed north and then disappeared,5/1/2020,39.9868,-104.8126
4/3/2020 22:30,Hyrum,UT,us,Light,20 minutes,Bright light over the Wellsvilles moving in abnormal trajectory until finally fading away in the distance.,6/25/2020,41.634,-111.8524
4/3/2020 21:30,Glenview,IL,us,Light,"1 minute, 53 seconds","2 strange light objects move across the north suburban evening sky presumably undetected, . . . or not? Captured on video! !",4/9/2020,42.0769,-87.7985
4/3/2020 21:26,Bullhead City,AZ,us,Circle,1 minute,Unknown star like object seen then dissipated.,6/25/2020,35.1074,-114.598
4/3/2020 21:25,Cincinnati,OH,us,Triangle,5 minutes,"Lighted, triangular object observed moving in an easterly direction over Cincinnati, OH.",6/25/2020,39.1037,-84.5136
4/3/2020 20:18,Ukiah,CA,us,Light,2 minutes,Orange light appeared in the north than moved to the east and slowly dissipated.,6/25/2020,39.15,-123.2076
4/3/2020 15:45,Kaysville,UT,us,Unknown,10 seconds,Highly reflective object floating downward.,6/25/2020,41.0349,-111.9386
4/3/2020 0:00,Lake Worth,FL,us,Sphere,9:00-2:00,There are at least 4 that have been in the night sky not moving since November 2019. Some hv multiple colors blinking. Red/blue/Orange,4/9/2020,26.6099,-80.0586
4/2/2020 23:00,Toronto (Canada),Ontario,us,Sphere,~2 hours,"Seems like a large star or planet, but when zoomed in on, looks like an eye looking around. (NUFORC Note: Venus??))",4/9/2020,,
4/2/2020 21:45,Vaughan,ON,us,Cylinder,5 seconds,WHITE OBJECT IN SKY VANISHES FROM HWY 400 TO DOWNTOWN TORONTO IN SECONDS.,4/9/2020,43.8504,-79.5114
4/2/2020 21:05,Beaumont,TX,us,Light,10 minutes,"Light pollution normally creates adverse sky viewing even if itâ€™s a clear night and no moon. ((Starlink satellites))

I was i",6/25/2020,30.0862,-94.102
4/2/2020 21:00,Lenox,GA,us,Other,>1 hour,"my daughter and I were looking at Venus when we both realized that there were hundreds of ""stars."" ((""Starlink"" satellites??))",4/9/2020,31.2717,-83.4651
4/2/2020 20:30,Phoenix,AZ,us,Sphere,2+ hours,"Pulsating, sphericalm multi ringed, stationary object that I viewed for 2 plus hours. ((Venus??))",6/25/2020,33.4482,-112.0726
4/2/2020 20:00,Spokane,WA,us,Light,30 seconds,2 orange lights in the sky moving in weird ways.,6/25/2020,47.659,-117.425
4/2/2020 19:30,Fayetteville,TN,us,Light,5 minutes,"There was a group of 6-7 lights that sped across a great distance. ((""Starlink"" satellites??))",4/9/2020,36.0619,-94.1606
4/2/2020 17:30,Vancouver,WA,us,Cylinder,30-60 seconds,Black cylinder shaped object hovering in sky,4/9/2020,49.2636,-123.1386
4/2/2020 13:00,Marilla,NY,us,Disk,awhile,UFO in the sky over our property on a cloudless day,6/25/2020,42.8402,-78.5553
4/2/2020 9:38,Detroit,MI,us,Circle,,"20 orange circular objects appearing in sky making formations, then lining up in a zigzag then disappearing one at a time within 10 se",4/9/2020,42.3329,-83.0478
4/2/2020 7:00,Delray Beach,FL,us,Cigar,30 seconds,In the air bright white image not seeming to move as I was watching then disappeared.over st road 441 around 7am to 7:15.,4/9/2020,26.4616,-80.0731
4/2/2020 0:48,Mesa,AZ,us,Oval,3 seconds,"On my balcony looking in the eastern sky I saw 2 oval lights traveling at meteor speed with no trail behind it, moving in a decline pat",6/25/2020,33.4152,-111.8315
4/2/2020 0:01,Mount Vernon,IN,us,,,MADAR Node 119,6/25/2020,37.9322,-87.8956
4/1/2020 0:00,Stockton,CA,us,Egg,,"THERE ARE ALIENS, IN THE TREES AND BUSHES, THEY ARE INVISABLE , UNLESS YOU ARE LOOKING THROUGH MY DORRBELL CAMAERA, ITS SO CLEAR, THEY",6/25/2020,37.9575,-121.2925
4/1/2020 21:30,Las Vegas,NV,us,Light,45 minutes,Nighttime sighting of unusual &quot;light&quot; display,6/25/2020,36.1691,-115.1406
4/1/2020 21:00,Babylon,NY,us,Changing,1 hour,Looked up to see very bright light . Brighter than any star Iâ€™ve seen then proceeds to change shape into almost a weird expanding and t,6/25/2020,,
4/1/2020 21:00,Pompton Lakes,NJ,us,Other,5 min,8-10 very distant orbjects that looked like a star moving perfectly in a line with each other and vanishing. ((Starlink satellites?)),6/25/2020,41.0051,-74.2879
4/1/2020 21:00,Snydersville,PA,us,Changing,1 hour,Saw a shape like a top hovering for about 40 minutes to an hour thru binoculars could see red green blue and orange lights flashing.,4/9/2020,40.9585,-75.2926
4/1/2020 21:00,Davie,FL,us,,20+,"What seemed to be a very bright & close star was blaring almost like a fireball hovering, slightly moving and occasionally it would hav",4/9/2020,26.0651,-80.2322
4/1/2020 20:45,Columbus,OH,us,Sphere,2 minutes,Orange-ish white orb over parking lot,4/9/2020,39.9628,-82.9963
4/1/2020 20:40,Port Republic,MD,us,Light,~40 seconds?,"Line of Lights in night sky, look like stars, still for a while then moved in unison upward ((""Starlink"" satellites??))",4/9/2020,39.5193,-74.4909
4/1/2020 20:30,Enola,PA,us,Chevron,1 minute,Fast-moving cloud-like chevron object,6/25/2020,40.2874,-76.9329
4/1/2020 20:15,Johnson City,TX,us,Formation,45 minutes,"Many lights in mesh pattern, some autonomous. ((Starlink satellites))",6/25/2020,36.321,-82.3418
4/1/2020 20:00,Moore,OH,us,Circle,3 hours,Orb of light near Moore water tower. ((NUFORC Note: Venus?? PD)),4/9/2020,29.0638,-99.0118
